"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"assault","tmean","education2",1,0.00175192787363465,-0.00114891038243343,0.00465276612970272
1,"assault","tmean","education2",5,0.00875963936817321,-0.00574455191216715,0.0232638306485136
1,"assault","tmean","education2",10,0.0175192787363464,-0.0114891038243343,0.0465276612970272
1,"suicide","tmean","education2",0,0,0,0
1,"suicide","tmean","education2",1,0.00741033417819025,-0.00457915116278945,0.01939981951917
1,"suicide","tmean","education2",5,0.0370516708909513,-0.0228957558139473,0.0969990975958498
1,"suicide","tmean","education2",10,0.0741033417819025,-0.0457915116278944,0.193998195191699
1,"All_violence","tmean","education3",0,0,0,0
1,"All_violence","tmean","education3",1,0.00424196648494099,0.00169661495762893,0.00678731801225305
1,"All_violence","tmean","education3",5,0.0212098324247049,0.00848307478814461,0.0339365900612652
1,"All_violence","tmean","education3",10,0.0424196648494098,0.0169661495762892,0.0678731801225304
1,"assault","tmean","education3",0,0,0,0
1,"assault","tmean","education3",1,0.00409513428742338,0.00153561813357213,0.00665465044127464
1,"assault","tmean","education3",5,0.0204756714371169,0.00767809066786062,0.0332732522063731
1,"assault","tmean","education3",10,0.0409513428742338,0.0153561813357213,0.0665465044127463
1,"suicide","tmean","education3",0,0,0,0
1,"suicide","tmean","education3",1,0.0140190521326832,0.002376942338839,0.0256611619265274
1,"suicide","tmean","education3",5,0.0700952606634159,0.011884711694195,0.128305809632637
1,"suicide","tmean","education3",10,0.140190521326832,0.0237694233883899,0.256611619265273
1,"All_violence","tmean","education4",0,0,0,0
1,"All_violence","tmean","education4",1,0.00384443339588132,0.00141426406720205,0.00627460272456058
1,"All_violence","tmean","education4",5,0.0192221669794065,0.00707132033601022,0.0313730136228029
1,"All_violence","tmean","education4",10,0.0384443339588131,0.0141426406720205,0.0627460272456058
1,"assault","tmean","education4",0,0,0,0
1,"assault","tmean","education4",1,0.0034549708053889,0.00102026030467,0.00588968130610781
1,"assault","tmean","education4",5,0.0172748540269445,0.00510130152334997,0.029448406530539
1,"assault","tmean","education4",10,0.034549708053889,0.0102026030467,0.0588968130610781
1,"suicide","tmean","education4",0,0,0,0
1,"suicide","tmean","education4",1,0.013626217041609,0.00174237678702115,0.0255100572961968
1,"suicide","tmean","education4",5,0.068131085208045,0.00871188393510574,0.127550286480984
1,"suicide","tmean","education4",10,0.13626217041609,0.0174237678702115,0.255100572961968
1,"All_violence","tmean","education5",0,0,0,0
1,"All_violence","tmean","education5",1,0.00687633833931268,0.00435357937177103,0.00939909730685434
1,"All_violence","tmean","education5",5,0.0343816916965634,0.0217678968588551,0.0469954865342716
1,"All_violence","tmean","education5",10,0.0687633833931268,0.0435357937177103,0.0939909730685433
1,"assault","tmean","education5",0,0,0,0
1,"assault","tmean","education5",1,0.0065352453660831,0.00399952813623522,0.00907096259593098
1,"assault","tmean","education5",5,0.0326762268304154,0.0199976406811761,0.0453548129796548
1,"assault","tmean","education5",10,0.065352453660831,0.0399952813623522,0.0907096259593098
1,"suicide","tmean","education5",0,0,0,0
1,"suicide","tmean","education5",1,0.00976367632712348,-0.00347943649289448,0.0230067891471414
1,"suicide","tmean","education5",5,0.0488183816356174,-0.0173971824644724,0.115033945735707
1,"suicide","tmean","education5",10,0.0976367632712347,-0.0347943649289448,0.230067891471414
1,"All_violence","tmean","nonwhite1",0,0,0,0
1,"All_violence","tmean","nonwhite1",1,0.00502437537746956,0.0003805246599538,0.00966822609498532
1,"All_violence","tmean","nonwhite1",5,0.0251218768873477,0.00190262329976899,0.0483411304749265
1,"All_violence","tmean","nonwhite1",10,0.0502437537746956,0.00380524659953801,0.0966822609498531
1,"assault","tmean","nonwhite1",0,0,0,0
1,"assault","tmean","nonwhite1",1,0.00452975606105151,-0.000130324570456367,0.00918983669255938
1,"assault","tmean","nonwhite1",5,0.0226487803052575,-0.000651622852281847,0.0459491834627968
1,"assault","tmean","nonwhite1",10,0.045297560610515,-0.00130324570456368,0.0918983669255938
1,"suicide","tmean","nonwhite1",0,0,0,0
1,"suicide","tmean","nonwhite1",1,0.0219942021188831,0.00775132017728242,0.0362370840604837
1,"suicide","tmean","nonwhite1",5,0.109971010594415,0.0387566008864121,0.181185420302419
1,"suicide","tmean","nonwhite1",10,0.21994202118883,0.0775132017728242,0.362370840604837
1,"All_violence","tmean","nonwhite2",0,0,0,0
1,"All_violence","tmean","nonwhite2",1,0.00482630268965773,0.00163950622220899,0.00801309915710648
1,"All_violence","tmean","nonwhite2",5,0.0241315134482886,0.00819753111104493,0.0400654957855323
1,"All_violence","tmean","nonwhite2",10,0.0482630268965773,0.0163950622220899,0.0801309915710647
1,"assault","tmean","nonwhite2",0,0,0,0
1,"assault","tmean","nonwhite2",1,0.00481355826448835,0.0016039560574385,0.00802316047153821
1,"assault","tmean","nonwhite2",5,0.0240677913224417,0.00801978028719248,0.0401158023576909
1,"assault","tmean","nonwhite2",10,0.0481355826448835,0.016039560574385,0.080231604715382
1,"suicide","tmean","nonwhite2",0,0,0,0
1,"suicide","tmean","nonwhite2",1,0.00822713865083343,-0.0035686703944122,0.0200229476960791
1,"suicide","tmean","nonwhite2",5,0.0411356932541672,-0.017843351972061,0.100114738480395
1,"suicide","tmean","nonwhite2",10,0.0822713865083343,-0.035686703944122,0.200229476960791
1,"All_violence","tmean","nonwhite3",0,0,0,0
1,"All_violence","tmean","nonwhite3",1,0.00285980739829673,9.15522215790849e-05,0.00562806257501437
1,"All_violence","tmean","nonwhite3",5,0.0142990369914836,0.000457761107895426,0.0281403128750718
1,"All_violence","tmean","nonwhite3",10,0.0285980739829673,0.000915522215790849,0.0562806257501437
1,"assault","tmean","nonwhite3",0,0,0,0
1,"assault","tmean","nonwhite3",1,0.00305533592764426,0.000268933912219318,0.00584173794306921
1,"assault","tmean","nonwhite3",5,0.0152766796382213,0.00134466956109659,0.029208689715346
1,"assault","tmean","nonwhite3",10,0.0305533592764426,0.00268933912219319,0.0584173794306921
1,"suicide","tmean","nonwhite3",0,0,0,0
1,"suicide","tmean","nonwhite3",1,0.0075456075539454,-0.00539890528255563,0.0204901203904464
1,"suicide","tmean","nonwhite3",5,0.037728037769727,-0.0269945264127782,0.102450601952232
1,"suicide","tmean","nonwhite3",10,0.075456075539454,-0.0539890528255563,0.204901203904464
1,"All_violence","tmean","nonwhite4",0,0,0,0
1,"All_violence","tmean","nonwhite4",1,0.0045503196250563,0.0020924837882079,0.00700815546190469
1,"All_violence","tmean","nonwhite4",5,0.0227515981252814,0.0104624189410395,0.0350407773095234
1,"All_violence","tmean","nonwhite4",10,0.0455031962505629,0.020924837882079,0.0700815546190469
1,"assault","tmean","nonwhite4",0,0,0,0
1,"assault","tmean","nonwhite4",1,0.00438885629151617,0.00191571972261916,0.00686199286041318
1,"assault","tmean","nonwhite4",5,0.0219442814575808,0.00957859861309577,0.0343099643020658
1,"assault","tmean","nonwhite4",10,0.0438885629151616,0.0191571972261916,0.0686199286041317
1,"suicide","tmean","nonwhite4",0,0,0,0
1,"suicide","tmean","nonwhite4",1,0.00246658518619396,-0.00835576192460893,0.0132889322969969
1,"suicide","tmean","nonwhite4",5,0.0123329259309698,-0.0417788096230447,0.0664446614849842
1,"suicide","tmean","nonwhite4",10,0.0246658518619396,-0.0835576192460893,0.132889322969968
1,"All_violence","tmean","nonwhite5",0,0,0,0
1,"All_violence","tmean","nonwhite5",1,0.0042051357238439,0.00216604985541528,0.00624422159227252
1,"All_violence","tmean","nonwhite5",5,0.0210256786192195,0.0108302492770764,0.0312211079613625
1,"All_violence","tmean","nonwhite5",10,0.042051357238439,0.0216604985541528,0.0624422159227251
1,"assault","tmean","nonwhite5",0,0,0,0
1,"assault","tmean","nonwhite5",1,0.00373790404135205,0.0017002623470625,0.00577554573564159
1,"assault","tmean","nonwhite5",5,0.0186895202067602,0.0085013117353125,0.0288777286782079
1,"assault","tmean","nonwhite5",10,0.0373790404135204,0.017002623470625,0.0577554573564158
1,"suicide","tmean","nonwhite5",0,0,0,0
1,"suicide","tmean","nonwhite5",1,0.0165024604857498,0.00379480197059746,0.0292101190009022
1,"suicide","tmean","nonwhite5",5,0.0825123024287491,0.0189740098529873,0.146050595004511
1,"suicide","tmean","nonwhite5",10,0.165024604857498,0.0379480197059746,0.292101190009022
1,"All_violence","tmean","nonwhite1_poverty1",0,0,0,0
1,"All_violence","tmean","nonwhite1_poverty1",1,0.00683881455978776,-0.00341887489059831,0.0170965040101738
1,"All_violence","tmean","nonwhite1_poverty1",5,0.0341940727989387,-0.0170943744529915,0.085482520050869
1,"All_violence","tmean","nonwhite1_poverty1",10,0.0683881455978776,-0.034188748905983,0.170965040101738
1,"assault","tmean","nonwhite1_poverty1",0,0,0,0
1,"assault","tmean","nonwhite1_poverty1",1,0.00788908304711008,-0.0023183862003353,0.0180965522945555
1,"assault","tmean","nonwhite1_poverty1",5,0.0394454152355503,-0.0115919310016765,0.090482761472777
1,"assault","tmean","nonwhite1_poverty1",10,0.0788908304711007,-0.0231838620033529,0.180965522945554
1,"suicide","tmean","nonwhite1_poverty1",0,0,0,0
1,"suicide","tmean","nonwhite1_poverty1",1,0.0168580582246502,-0.0112711307438257,0.0449872471931262
1,"suicide","tmean","nonwhite1_poverty1",5,0.0842902911232512,-0.0563556537191285,0.224936235965631
1,"suicide","tmean","nonwhite1_poverty1",10,0.168580582246502,-0.112711307438257,0.449872471931262
1,"All_violence","tmean","nonwhite1_poverty5",0,0,0,0
1,"All_violence","tmean","nonwhite1_poverty5",1,0.00247299697040242,-0.00789782280988512,0.01284381675069
1,"All_violence","tmean","nonwhite1_poverty5",5,0.0123649848520121,-0.0394891140494255,0.0642190837534497
1,"All_violence","tmean","nonwhite1_poverty5",10,0.0247299697040242,-0.0789782280988512,0.1284381675069
1,"assault","tmean","nonwhite1_poverty5",0,0,0,0
1,"assault","tmean","nonwhite1_poverty5",1,0.000897716200192558,-0.00961274864989404,0.0114081810502792
1,"assault","tmean","nonwhite1_poverty5",5,0.00448858100096278,-0.0480637432494701,0.0570409052513957
1,"assault","tmean","nonwhite1_poverty5",10,0.00897716200192559,-0.0961274864989403,0.114081810502792
1,"suicide","tmean","nonwhite1_poverty5",0,0,0,0
1,"suicide","tmean","nonwhite1_poverty5",1,0.0190310051303156,-0.00891848776888049,0.0469804980295116
1,"suicide","tmean","nonwhite1_poverty5",5,0.0951550256515778,-0.0445924388444024,0.234902490147558
1,"suicide","tmean","nonwhite1_poverty5",10,0.190310051303156,-0.0891848776888048,0.469804980295116
1,"All_violence","tmean","nonwhite5_poverty1",0,0,0,0
1,"All_violence","tmean","nonwhite5_poverty1",1,0.00179303473792625,-0.0107727978758827,0.0143588673517353
1,"All_violence","tmean","nonwhite5_poverty1",5,0.00896517368963123,-0.0538639893794136,0.0717943367586761
1,"All_violence","tmean","nonwhite5_poverty1",10,0.0179303473792625,-0.107727978758827,0.143588673517352
1,"assault","tmean","nonwhite5_poverty1",0,0,0,0
1,"assault","tmean","nonwhite5_poverty1",1,0.0011847493129052,-0.0113843059829521,0.0137538046087625
1,"assault","tmean","nonwhite5_poverty1",5,0.00592374656452597,-0.0569215299147604,0.0687690230438123
1,"assault","tmean","nonwhite5_poverty1",10,0.011847493129052,-0.113843059829521,0.137538046087625
1,"suicide","tmean","nonwhite5_poverty1",0,0,0,0
1,"suicide","tmean","nonwhite5_poverty1",1,0.0310426106049594,-0.0250423143356898,0.0871275355456086
1,"suicide","tmean","nonwhite5_poverty1",5,0.155213053024797,-0.125211571678449,0.435637677728043
1,"suicide","tmean","nonwhite5_poverty1",10,0.310426106049594,-0.250423143356898,0.871275355456086
1,"All_violence","tmean","nonwhite5_poverty5",0,0,0,0
1,"All_violence","tmean","nonwhite5_poverty5",1,0.00562329547862072,0.00286180018242767,0.00838479077481378
1,"All_violence","tmean","nonwhite5_poverty5",5,0.0281164773931036,0.0143090009121383,0.0419239538740688
1,"All_violence","tmean","nonwhite5_poverty5",10,0.0562329547862072,0.0286180018242767,0.0838479077481377
1,"assault","tmean","nonwhite5_poverty5",0,0,0,0
1,"assault","tmean","nonwhite5_poverty5",1,0.00506594950552795,0.00230323749009963,0.00782866152095628
1,"assault","tmean","nonwhite5_poverty5",5,0.0253297475276397,0.0115161874504981,0.0391433076047813
1,"assault","tmean","nonwhite5_poverty5",10,0.0506594950552795,0.0230323749009963,0.0782866152095627
1,"suicide","tmean","nonwhite5_poverty5",0,0,0,0
1,"suicide","tmean","nonwhite5_poverty5",1,0.0144878439376947,-0.00241773133889844,0.0313934192142878
1,"suicide","tmean","nonwhite5_poverty5",5,0.0724392196884734,-0.0120886566944922,0.156967096071439
1,"suicide","tmean","nonwhite5_poverty5",10,0.144878439376947,-0.0241773133889844,0.313934192142878
1,"All_violence","wbgtmax","main",0,0,0,0
1,"All_violence","wbgtmax","main",1,0.00311881824204397,0.00222875327945006,0.00400888320463788
1,"All_violence","wbgtmax","main",5,0.0155940912102199,0.0111437663972503,0.0200444160231895
1,"All_violence","wbgtmax","main",10,0.0311881824204398,0.0222875327945006,0.040088832046379
1,"assault","wbgtmax","main",0,0,0,0
1,"assault","wbgtmax","main",1,0.00300163124232336,0.00210909295027215,0.00389416953437457
1,"assault","wbgtmax","main",5,0.0150081562116168,0.0105454647513608,0.0194708476718729
1,"assault","wbgtmax","main",10,0.0300163124232337,0.0210909295027216,0.0389416953437459
1,"suicide","wbgtmax","main",0,0,0,0
1,"suicide","wbgtmax","main",1,0.00742971863281513,0.0030199150446716,0.0118395222209587
1,"suicide","wbgtmax","main",5,0.0371485931640761,0.0150995752233582,0.0591976111047939
1,"suicide","wbgtmax","main",10,0.0742971863281523,0.0301991504467164,0.118395222209588
1,"All_violence","wbgtmax","females",0,0,0,0
1,"All_violence","wbgtmax","females",1,0.00332336967493344,0.00214131043428677,0.00450542891558011
1,"All_violence","wbgtmax","females",5,0.0166168483746673,0.0107065521714339,0.0225271445779006
1,"All_violence","wbgtmax","females",10,0.0332336967493346,0.0214131043428678,0.0450542891558013
1,"assault","wbgtmax","females",0,0,0,0
1,"assault","wbgtmax","females",1,0.00325503583131205,0.00206581370407194,0.00444425795855217
1,"assault","wbgtmax","females",5,0.0162751791565603,0.0103290685203597,0.0222212897927609
1,"assault","wbgtmax","females",10,0.0325503583131207,0.0206581370407194,0.0444425795855219
1,"suicide","wbgtmax","females",0,0,0,0
1,"suicide","wbgtmax","females",1,0.00480759004157759,-0.000720417102585558,0.0103355971857407
1,"suicide","wbgtmax","females",5,0.0240379502078882,-0.00360208551292782,0.0516779859287043
1,"suicide","wbgtmax","females",10,0.0480759004157766,-0.00720417102585566,0.103355971857409
1,"All_violence","wbgtmax","males",0,0,0,0
1,"All_violence","wbgtmax","males",1,0.00283633020377731,0.00149349421529619,0.00417916619225843
1,"All_violence","wbgtmax","males",5,0.0141816510188866,0.00746747107648097,0.0208958309612922
1,"All_violence","wbgtmax","males",10,0.0283633020377732,0.0149349421529619,0.0417916619225844
1,"assault","wbgtmax","males",0,0,0,0
1,"assault","wbgtmax","males",1,0.00265953331318794,0.00131863252693787,0.004000434099438
1,"assault","wbgtmax","males",5,0.0132976665659397,0.00659316263468939,0.02000217049719
1,"assault","wbgtmax","males",10,0.0265953331318795,0.0131863252693788,0.0400043409943801
1,"suicide","wbgtmax","males",0,0,0,0
1,"suicide","wbgtmax","males",1,0.0107005674055562,0.00428276588938514,0.0171183689217273
1,"suicide","wbgtmax","males",5,0.0535028370277816,0.0214138294469259,0.0855918446086373
1,"suicide","wbgtmax","males",10,0.107005674055564,0.042827658893852,0.171183689217275
1,"All_violence","wbgtmax","0",0,0,0,0
1,"All_violence","wbgtmax","0",1,0.00308795947053284,0.00216195146979716,0.00401396747126853
1,"All_violence","wbgtmax","0",5,0.0154397973526643,0.0108097573489858,0.0200698373563427
1,"All_violence","wbgtmax","0",10,0.0308795947053286,0.0216195146979717,0.0401396747126854
1,"assault","wbgtmax","0",0,0,0,0
1,"assault","wbgtmax","0",1,0.0029580162181477,0.0020284492122074,0.00388758322408801
1,"assault","wbgtmax","0",5,0.0147900810907386,0.010142246061037,0.0194379161204401
1,"assault","wbgtmax","0",10,0.0295801621814772,0.020284492122074,0.0388758322408803
1,"suicide","wbgtmax","0",0,0,0,0
1,"suicide","wbgtmax","0",1,0.00763361386077653,0.00320319068706633,0.0120640370344867
1,"suicide","wbgtmax","0",5,0.0381680693038831,0.0160159534353318,0.0603201851724344
1,"suicide","wbgtmax","0",10,0.0763361386077664,0.0320319068706638,0.120640370344869
1,"All_violence","wbgtmax","65",0,0,0,0
1,"All_violence","wbgtmax","65",1,0.00327589478569295,0.000219066381062267,0.00633272319032363
1,"All_violence","wbgtmax","65",5,0.0163794739284648,0.00109533190531134,0.0316636159516182
1,"All_violence","wbgtmax","65",10,0.0327589478569296,0.00219066381062268,0.0633272319032365
1,"assault","wbgtmax","65",0,0,0,0
1,"assault","wbgtmax","65",1,0.00330359531378037,0.00027567850611166,0.00633151212144908
1,"assault","wbgtmax","65",5,0.0165179765689019,0.0013783925305583,0.0316575606072455
1,"assault","wbgtmax","65",10,0.0330359531378038,0.0027567850611166,0.0633151212144911
1,"suicide","wbgtmax","65",0,0,0,0
1,"suicide","wbgtmax","65",1,-0.00847012944678089,-0.0403800393545223,0.0234397804609605
1,"suicide","wbgtmax","65",5,-0.0423506472339049,-0.201900196772614,0.117198902304804
1,"suicide","wbgtmax","65",10,-0.0847012944678101,-0.403800393545229,0.234397804609609
1,"All_violence","wbgtmax","0_24",0,0,0,0
1,"All_violence","wbgtmax","0_24",1,0.00341496604605708,0.00194154427423636,0.0048883878178778
1,"All_violence","wbgtmax","0_24",5,0.0170748302302854,0.00970772137118181,0.024441939089389
1,"All_violence","wbgtmax","0_24",10,0.0341496604605709,0.0194154427423637,0.0488838781787782
1,"assault","wbgtmax","0_24",0,0,0,0
1,"assault","wbgtmax","0_24",1,0.00319914777962371,0.00171399039123864,0.00468430516800879
1,"assault","wbgtmax","0_24",5,0.0159957388981186,0.00856995195619324,0.023421525840044
1,"assault","wbgtmax","0_24",10,0.0319914777962373,0.0171399039123865,0.0468430516800881
1,"suicide","wbgtmax","0_24",0,0,0,0
1,"suicide","wbgtmax","0_24",1,0.0100118608176818,0.00335319034532505,0.0166705312900385
1,"suicide","wbgtmax","0_24",5,0.0500593040884095,0.0167659517266255,0.0833526564501936
1,"suicide","wbgtmax","0_24",10,0.100118608176819,0.033531903453251,0.166705312900388
1,"All_violence","wbgtmax","25_44",0,0,0,0
1,"All_violence","wbgtmax","25_44",1,0.00309399850512305,0.00159313528258508,0.00459486172766102
1,"All_violence","wbgtmax","25_44",5,0.0154699925256153,0.00796567641292543,0.0229743086383052
1,"All_violence","wbgtmax","25_44",10,0.0309399850512306,0.0159313528258509,0.0459486172766104
1,"assault","wbgtmax","25_44",0,0,0,0
1,"assault","wbgtmax","25_44",1,0.0030074594359261,0.00149972173871441,0.00451519713313779
1,"assault","wbgtmax","25_44",5,0.0150372971796305,0.00749860869357206,0.022575985665689
1,"assault","wbgtmax","25_44",10,0.0300745943592611,0.0149972173871441,0.0451519713313781
1,"suicide","wbgtmax","25_44",0,0,0,0
1,"suicide","wbgtmax","25_44",1,0.0035674672153233,-0.0031291697373108,0.0102641041679574
1,"suicide","wbgtmax","25_44",5,0.0178373360766167,-0.0156458486865542,0.0513205208397876
1,"suicide","wbgtmax","25_44",10,0.0356746721532335,-0.0312916973731085,0.102641041679575
1,"All_violence","wbgtmax","45_64",0,0,0,0
1,"All_violence","wbgtmax","45_64",1,0.00244448940868835,0.000549795202132571,0.00433918361524412
1,"All_violence","wbgtmax","45_64",5,0.0122224470434418,0.00274897601066286,0.0216959180762207
1,"All_violence","wbgtmax","45_64",10,0.0244448940868836,0.00549795202132573,0.0433918361524414
1,"assault","wbgtmax","45_64",0,0,0,0
1,"assault","wbgtmax","45_64",1,0.00240070720814475,0.000513399607049464,0.00428801480924004
1,"assault","wbgtmax","45_64",5,0.0120035360407238,0.00256699803524733,0.0214400740462003
1,"assault","wbgtmax","45_64",10,0.0240070720814476,0.00513399607049467,0.0428801480924006
1,"suicide","wbgtmax","45_64",0,0,0,0
1,"suicide","wbgtmax","45_64",1,0.00950076307649467,4.37594800866848e-05,0.0189577666729026
1,"suicide","wbgtmax","45_64",5,0.0475038153824739,0.000218797400433436,0.0947888333645143
1,"suicide","wbgtmax","45_64",10,0.095007630764948,0.000437594800866872,0.189577666729029
1,"All_violence","wbgtmax","females_0",0,0,0,0
1,"All_violence","wbgtmax","females_0",1,0.00327706378062741,0.002038659393286,0.00451546816796883
1,"All_violence","wbgtmax","females_0",5,0.0163853189031371,0.01019329696643,0.0225773408398442
1,"All_violence","wbgtmax","females_0",10,0.0327706378062743,0.0203865939328601,0.0451546816796885
1,"assault","wbgtmax","females_0",0,0,0,0
1,"assault","wbgtmax","females_0",1,0.00318555847460989,0.00193783268360659,0.0044332842656132
1,"assault","wbgtmax","females_0",5,0.0159277923730495,0.00968916341803299,0.022166421328066
1,"assault","wbgtmax","females_0",10,0.0318555847460991,0.019378326836066,0.0443328426561321
1,"suicide","wbgtmax","females_0",0,0,0,0
1,"suicide","wbgtmax","females_0",1,0.00471237071912684,-0.000836196911304776,0.0102609383495585
1,"suicide","wbgtmax","females_0",5,0.0235618535956345,-0.00418098455652391,0.0513046917477929
1,"suicide","wbgtmax","females_0",10,0.0471237071912691,-0.00836196911304786,0.102609383495586
1,"All_violence","wbgtmax","females_65",0,0,0,0
1,"All_violence","wbgtmax","females_65",1,0.00361406603334318,-0.000198574151320595,0.00742670621800695
1,"All_violence","wbgtmax","females_65",5,0.0180703301667159,-0.000992870756602982,0.0371335310900349
1,"All_violence","wbgtmax","females_65",10,0.036140660333432,-0.00198574151320596,0.0742670621800699
1,"assault","wbgtmax","females_65",0,0,0,0
1,"assault","wbgtmax","females_65",1,0.00376030368304219,-1.95572536735873e-05,0.00754016461975796
1,"assault","wbgtmax","females_65",5,0.018801518415211,-9.77862683679345e-05,0.0377008230987899
1,"assault","wbgtmax","females_65",10,0.037603036830422,-0.000195572536735869,0.0754016461975799
1,"suicide","wbgtmax","females_65",0,0,0,0
1,"suicide","wbgtmax","females_65",1,0.0140421879900515,-0.0298364826457775,0.0579208586258805
1,"suicide","wbgtmax","females_65",5,0.0702109399502584,-0.149182413228889,0.289604293129406
1,"suicide","wbgtmax","females_65",10,0.140421879900517,-0.298364826457779,0.579208586258813
1,"All_violence","wbgtmax","males_0",0,0,0,0
1,"All_violence","wbgtmax","males_0",1,0.00283322854475605,0.00144800068542077,0.00421845640409133
1,"All_violence","wbgtmax","males_0",5,0.0141661427237803,0.00724000342710389,0.0210922820204567
1,"All_violence","wbgtmax","males_0",10,0.0283322854475607,0.0144800068542078,0.0421845640409135
1,"assault","wbgtmax","males_0",0,0,0,0
1,"assault","wbgtmax","males_0",1,0.00265809368398899,0.00127393434557294,0.00404225302240503
1,"assault","wbgtmax","males_0",5,0.013290468419945,0.00636967172786474,0.0202112651120252
1,"assault","wbgtmax","males_0",10,0.02658093683989,0.0127393434557295,0.0404225302240505
1,"suicide","wbgtmax","males_0",0,0,0,0
1,"suicide","wbgtmax","males_0",1,0.0113708561770358,0.00491214359779209,0.0178295687562796
1,"suicide","wbgtmax","males_0",5,0.0568542808851798,0.0245607179889607,0.0891478437813989
1,"suicide","wbgtmax","males_0",10,0.11370856177036,0.0491214359779216,0.178295687562798
1,"All_violence","wbgtmax","males_65",0,0,0,0
1,"All_violence","wbgtmax","males_65",1,0.00253662169868252,-0.00229417512734381,0.00736741852470885
1,"All_violence","wbgtmax","males_65",5,0.0126831084934127,-0.0114708756367191,0.0368370926235444
1,"All_violence","wbgtmax","males_65",10,0.0253662169868253,-0.0229417512734382,0.0736741852470888
1,"assault","wbgtmax","males_65",0,0,0,0
1,"assault","wbgtmax","males_65",1,0.00237024366544912,-0.00240772773563301,0.00714821506653125
1,"assault","wbgtmax","males_65",5,0.0118512183272456,-0.0120386386781651,0.0357410753326564
1,"assault","wbgtmax","males_65",10,0.0237024366544913,-0.0240772773563302,0.0714821506653128
1,"suicide","wbgtmax","males_65",0,0,0,0
1,"suicide","wbgtmax","males_65",1,-0.0301756125567461,-0.0750949820030888,0.0147437568895966
1,"suicide","wbgtmax","males_65",5,-0.150878062783732,-0.375474910015448,0.0737187844479837
1,"suicide","wbgtmax","males_65",10,-0.301756125567466,-0.750949820030899,0.147437568895968
1,"All_violence","wbgtmax","northeast",0,0,0,0
1,"All_violence","wbgtmax","northeast",1,0.00174410973908396,7.77637260141691e-05,0.00341045575215375
1,"All_violence","wbgtmax","northeast",5,0.00872054869541982,0.000388818630070851,0.0170522787607688
1,"All_violence","wbgtmax","northeast",10,0.0174410973908397,0.000777637260141698,0.0341045575215376
1,"assault","wbgtmax","northeast",0,0,0,0
1,"assault","wbgtmax","northeast",1,0.00176535715193086,9.00368727130368e-05,0.00344067743114869
1,"assault","wbgtmax","northeast",5,0.00882678575965434,0.000450184363565186,0.0172033871557435
1,"assault","wbgtmax","northeast",10,0.0176535715193087,0.000900368727130379,0.034406774311487
1,"suicide","wbgtmax","northeast",0,0,0,0
1,"suicide","wbgtmax","northeast",1,0.00334853907666175,-0.004514946326413,0.0112120244797365
1,"suicide","wbgtmax","northeast",5,0.0167426953833089,-0.0225747316320653,0.0560601223986831
1,"suicide","wbgtmax","northeast",10,0.0334853907666179,-0.0451494632641307,0.112120244797367
1,"All_violence","wbgtmax","northern_rockies_and_plains",0,0,0,0
1,"All_violence","wbgtmax","northern_rockies_and_plains",1,0.00348107953180618,-0.000280945419991798,0.00724310448360415
1,"All_violence","wbgtmax","northern_rockies_and_plains",5,0.0174053976590309,-0.001404727099959,0.0362155224180209
1,"All_violence","wbgtmax","northern_rockies_and_plains",10,0.0348107953180619,-0.00280945419991798,0.0724310448360418
1,"assault","wbgtmax","northern_rockies_and_plains",0,0,0,0
1,"assault","wbgtmax","northern_rockies_and_plains",1,0.00361200144814288,-0.000135335892839933,0.00735933878912569
1,"assault","wbgtmax","northern_rockies_and_plains",5,0.0180600072407145,-0.000676679464199664,0.0367966939456286
1,"assault","wbgtmax","northern_rockies_and_plains",10,0.036120014481429,-0.00135335892839934,0.0735933878912572
1,"suicide","wbgtmax","northern_rockies_and_plains",0,0,0,0
1,"suicide","wbgtmax","northern_rockies_and_plains",1,0.0109900931869359,-0.014978307479959,0.0369584938538309
1,"suicide","wbgtmax","northern_rockies_and_plains",5,0.0549504659346802,-0.0748915373997961,0.184792469269156
1,"suicide","wbgtmax","northern_rockies_and_plains",10,0.109900931869361,-0.149783074799593,0.369584938538314
